0,1,2,3,4,5,6,7,8,9,10,11,12,y
-0.151241,-0.487722,1.231945,-0.272599,0.434551,-0.576466,1.021481,-0.668532,-0.523001,-0.031105,-1.736418,-0.09368,12.03,-3.432806
-0.41099,-0.487722,-1.203282,-0.272599,-0.947582,2.187372,-1.126378,-0.142536,-0.867883,-0.785394,-0.210622,0.404102,3.57,21.267194
-0.416311,2.945843,-0.902709,-0.272599,-1.241285,0.492028,-1.606445,0.628275,-0.637962,-0.969512,0.344213,0.441052,4.7,5.367194
-0.397473,-0.487722,-0.07978,-0.272599,-0.567496,-0.146219,-0.930794,0.071475,-0.637962,-0.779455,0.066796,0.405198,9.47,2.467194
-0.400535,0.585267,-0.876445,-0.272599,-0.878475,-0.453945,0.882795,1.437258,-0.17812,-0.73788,0.575395,0.234703,14.44,-6.532806
-0.393837,-0.487722,-0.616727,-0.272599,-0.921667,-0.362767,0.601866,0.900519,-0.752922,-1.040783,-0.256858,0.39544,18.8,-5.932806
-0.258993,-0.487722,-0.437258,-0.272599,-0.144217,-0.47674,0.477404,0.092677,-0.637962,-0.601276,1.176466,-1.360392,27.71,-9.332806
-0.353214,0.370669,-1.0457,-0.272599,0.175401,2.866934,-0.056004,-0.652892,-0.523001,-0.856665,-2.522434,0.305532,7.44,27.467194
-0.392468,-0.487722,-0.548149,-0.272599,-0.532942,-0.28726,-0.884566,0.770506,-0.523001,-0.720062,0.529158,0.441052,12.79,-0.332806
-0.418448,3.589637,-1.410473,-0.272599,-1.310392,1.211481,-1.944271,1.834144,-0.752922,-0.037044,-0.672984,0.302901,4.45,10.367194
0.212686,-0.487722,1.015999,-0.272599,1.36749,0.527645,1.053485,-0.684457,1.661245,1.530926,0.806576,-0.015175,17.73,-7.332806
-0.309291,-0.487722,-0.437258,-0.272599,-0.144217,-0.338548,0.719216,0.312963,-0.637962,-0.601276,1.176466,-0.551442,17.28,-7.732806
0.585501,-0.487722,1.015999,-0.272599,1.194724,-0.130548,0.854346,-0.952565,1.661245,1.530926,0.806576,0.441052,15.17,-8.732806
-0.358025,-0.487722,-0.720322,-0.272599,-0.437921,-0.432575,-0.016888,-0.058728,-0.17812,-0.601276,-0.488039,0.237663,11.65,1.767194
-0.357663,0.370669,-1.0457,-0.272599,0.797361,1.308358,0.470292,-0.800019,-0.523001,-0.856665,-2.522434,0.396098,9.59,11.267194
-0.415176,1.765555,-0.848722,-0.272599,-1.293115,0.043261,-0.817001,1.674325,-0.408041,-0.684426,-0.857929,0.441052,7.6,-0.232806
-0.207116,-0.487722,1.231945,3.668398,0.434551,2.161728,1.053485,-0.83396,-0.523001,-0.031105,-1.736418,0.361122,1.92,27.467194
0.666279,-0.487722,1.015999,-0.272599,1.073787,0.135863,0.961028,-0.868425,1.661245,1.530926,0.806576,-3.244946,24.08,-13.032806
-0.391447,-0.487722,1.568995,-0.272599,0.598679,-0.609233,1.053485,-1.010845,-0.637962,0.170831,1.268938,0.387765,21.32,-9.232806
-0.407685,0.585267,-0.876445,-0.272599,-0.878475,0.244138,-0.027556,1.630734,-0.17812,-0.73788,0.575395,0.441052,6.73,-0.332806
-0.355607,-0.487722,1.568995,-0.272599,0.598679,0.071754,1.053485,-0.800685,-0.637962,0.170831,1.268938,0.416601,16.96,-4.432806
-0.382646,-0.487722,1.568995,-0.272599,0.598679,0.208521,1.074822,-0.94244,-0.637962,0.170831,1.268938,0.441052,15.39,-4.532806
0.246436,-0.487722,1.015999,-0.272599,-0.196047,1.106056,0.299601,-0.182752,1.661245,1.530926,0.806576,0.42329,7.01,2.467194
-0.395935,0.048772,-0.476654,-0.272599,-0.265154,-0.931206,1.117494,1.087196,-0.523001,-0.577519,-1.505237,0.328448,29.93,-6.032806
-0.385202,-0.487722,-0.548149,-0.272599,-0.532942,0.038987,-1.410862,0.770506,-0.523001,-0.720062,0.529158,0.441052,6.15,0.467194
1.101074,-0.487722,1.015999,-0.272599,0.218592,-0.814384,-0.422278,-0.461746,1.661245,1.530926,0.806576,0.441052,14.76,-2.432806
-0.418247,0.26337,-1.423605,-0.272599,-1.19723,1.167316,-0.322709,2.580236,-0.752922,-1.141751,0.066796,0.400922,8.05,10.467194
-0.415377,2.516647,-1.298123,-0.272599,-1.336307,0.835371,-0.752992,1.917048,-0.523001,-0.298373,-1.690182,0.374827,6.07,2.267194
-0.346276,-0.487722,-0.437258,-0.272599,-0.144217,-0.26874,0.566306,0.317003,-0.637962,-0.601276,1.176466,0.255974,10.26,-4.332806
-0.135789,-0.487722,1.231945,-0.272599,2.732346,-1.442658,0.904131,-0.978615,-0.523001,-0.031105,-1.736418,-2.938931,16.14,-9.432806
-0.416608,2.731245,-1.194528,-0.272599,-1.094434,1.053344,-1.876706,0.76347,-0.752922,-0.927937,-0.071913,0.427018,1.98,12.367194
1.658688,-0.487722,1.015999,-0.272599,1.00468,-0.087808,1.117494,-1.145137,1.661245,1.530926,0.806576,0.406405,21.78,-12.332806
-0.052359,-0.487722,1.015999,-0.272599,0.866467,-0.74885,-0.724543,-0.346327,1.661245,1.530926,0.806576,-0.24422,14.13,-2.632806
0.970271,-0.487722,1.015999,-0.272599,0.901021,-0.963973,1.117494,-1.193102,1.661245,1.530926,0.806576,-0.269548,12.13,5.367194
-0.415211,-0.487722,0.401721,3.668398,-0.040557,-0.565069,-0.447171,-0.32465,-0.523001,-0.785394,-0.950402,0.396098,13.51,0.767194
-0.396035,0.370669,-1.139082,-0.272599,-0.965723,0.751316,-1.293512,0.1453,-0.523001,-1.141751,-1.643945,0.441052,4.85,12.567194
0.672301,-0.487722,1.015999,-0.272599,1.600725,-0.936905,0.900575,-0.940205,1.661245,1.530926,0.806576,0.441052,22.88,-9.732806
-0.407764,-0.487722,0.115738,-0.272599,0.158124,0.725672,0.736996,-0.668437,-0.982843,-0.803212,1.176466,0.403225,6.48,-0.532806
-0.416979,-0.487722,-0.867691,-0.272599,-0.342899,-0.555096,-0.319153,0.865152,-0.523001,-1.094237,0.806576,0.418136,10.56,-4.032806
-0.359936,-0.487722,-0.720322,3.668398,-0.412006,0.493453,0.281821,0.167785,-0.17812,-0.601276,-0.488039,0.348403,9.54,2.567194
-0.391193,-0.487722,-0.07978,-0.272599,-0.567496,-0.714658,0.146691,0.266139,-0.637962,-0.779455,0.066796,0.359148,18.06,-0.032806
-0.395242,-0.487722,-0.07978,3.668398,-0.567496,-0.680466,-0.525404,-0.067713,-0.637962,-0.779455,0.066796,0.375704,16.03,-0.132806
-0.405468,-0.487722,0.406098,-0.272599,-1.016689,0.560412,-1.332629,1.029344,-0.637962,-0.708183,-1.135347,0.441052,6.27,6.067194
0.353937,-0.487722,1.015999,-0.272599,1.36749,0.04611,0.512965,-0.504197,1.661245,1.530926,0.806576,0.441052,13.99,-3.032806
-0.395603,0.456508,-0.769931,-0.272599,-1.068519,0.218494,-2.122074,1.712117,-0.293081,-0.464673,0.297977,0.223629,3.59,2.267194
-0.387983,-0.487722,-0.211099,-0.272599,0.261784,-0.510932,-0.923682,-0.671859,-0.408041,-0.102376,0.344213,0.441052,13.59,1.967194
0.49177,-0.487722,1.015999,-0.272599,0.866467,-0.107753,-0.112901,-0.395337,1.661245,1.530926,0.806576,0.441052,13.22,-1.132806
-0.40888,0.971543,-0.736372,-0.272599,-1.051242,0.993508,-1.809141,0.806539,-0.293081,-0.470612,-1.08911,0.370113,4.86,10.567194
-0.413289,1.22906,-1.442573,-0.272599,-1.085795,0.292576,-0.859673,2.375447,-0.982843,-0.434976,0.575395,0.441052,5.98,0.367194
-0.409968,0.370669,-0.609431,3.668398,-0.783454,-0.51948,-0.251588,0.058212,-0.752922,-1.100176,0.066796,0.38009,13.65,-1.832806
-0.416508,3.053142,-1.328764,-0.272599,-1.206732,-0.174712,-1.073037,1.176518,-0.867883,-0.357765,-1.736418,0.406733,7.43,1.567194
-0.250221,-0.487722,1.231945,-0.272599,0.434551,1.71581,0.790337,-0.867141,-0.523001,-0.031105,-1.736418,0.194683,1.73,27.467194
-0.401972,-0.487722,-0.616727,-0.272599,-0.921667,-0.104904,-2.207419,0.915493,-0.752922,-1.040783,-0.256858,0.414299,7.44,2.167194
-0.412356,-0.487722,0.401721,-0.272599,-0.040557,0.509124,0.587642,-0.177761,-0.523001,-0.785394,-0.950402,0.395879,9.69,6.167194
1.236195,-0.487722,1.015999,-0.272599,1.194724,0.083151,1.117494,-1.055768,1.661245,1.530926,0.806576,0.441052,20.32,-15.332806
-0.409965,1.443658,-1.123032,-0.272599,-1.016689,0.949344,-1.67401,1.276251,-0.523001,-0.060801,-1.505237,0.230317,5.1,14.467194
-0.379857,-0.487722,-0.180458,-0.272599,-0.092387,-0.445397,0.288933,-0.329213,-0.637962,-0.619094,-0.025677,0.433815,9.97,-2.232806
-0.344101,0.370669,-1.0457,-0.272599,0.797361,0.794056,1.117494,-0.848221,-0.523001,-0.856665,-2.522434,0.386559,6.9,7.567194
-0.405084,-0.487722,-0.375976,-0.272599,-0.299707,-0.617781,1.000145,-0.802491,-0.523001,-0.143951,1.13023,0.409804,16.47,-3.032806
-0.414721,0.413589,-0.802031,-0.272599,-0.999412,-0.408356,-1.677566,1.435452,-0.637962,-0.98139,-0.765457,0.441052,8.43,0.867194
0.528127,-0.487722,1.015999,-0.272599,1.255192,-1.274549,1.078378,-0.982561,1.661245,1.530926,0.806576,0.441052,20.85,-11.032806
-0.417339,-0.487722,-0.593381,-0.272599,-0.740262,0.194274,0.367166,0.55716,-0.867883,-0.987329,-0.303094,0.441052,9.14,-0.932806
0.311246,-0.487722,1.015999,-0.272599,1.600725,0.080302,0.989476,-0.819081,1.661245,1.530926,0.806576,-0.423926,17.79,-7.632806
-0.402961,-0.487722,2.422565,-0.272599,0.469104,-1.18337,0.857902,-0.938447,-0.637962,1.798194,0.76034,0.421206,18.06,-7.332806
-0.394942,-0.487722,-0.616727,-0.272599,-0.921667,-0.972521,-0.233807,1.089859,-0.752922,-1.040783,-0.256858,0.441052,16.2,-3.132806
0.954118,-0.487722,1.015999,-0.272599,1.410682,0.768412,0.281821,-0.951234,1.661245,1.530926,0.806576,-3.379479,22.74,-14.132806
-0.415731,0.585267,-0.915841,-0.272599,-1.11171,0.63022,-1.247284,0.76328,-0.637962,-0.755697,0.251741,0.441052,5.29,5.467194
-0.404642,-0.487722,-0.07978,-0.272599,-0.567496,-0.560795,-1.645562,0.071475,-0.637962,-0.779455,0.066796,0.441052,10.87,0.067194
-0.232828,-0.487722,-0.437258,-0.272599,-0.144217,-0.26874,1.007257,-0.016753,-0.637962,-0.601276,1.176466,-1.188142,20.34,-9.032806
0.567739,-0.487722,1.015999,-0.272599,0.253146,0.090274,0.623203,-0.828256,1.661245,1.530926,0.806576,-2.995726,17.64,-8.032806
-0.324479,0.370669,-1.0457,-0.272599,0.797361,1.485015,0.921911,-0.815849,-0.523001,-0.856665,-2.522434,0.402896,11.25,8.467194
3.96232,-0.487722,1.015999,-0.272599,1.073787,-0.117726,0.360054,-0.918481,1.661245,1.530926,0.806576,-3.704353,14.52,-11.632806
0.009709,-0.487722,1.015999,-0.272599,1.410682,-1.882878,0.811674,-0.971057,1.661245,1.530926,0.806576,-0.445636,14,-0.632806
-0.415942,-0.487722,-1.127409,-0.272599,-0.567496,0.17148,0.189364,-0.334157,-0.867883,-0.82103,-0.303094,0.404321,8.2,-0.532806
-0.41412,-0.487722,-0.867691,-0.272599,-0.342899,-0.426877,-0.824113,0.483525,-0.523001,-1.094237,0.806576,0.441052,9.74,-3.532806
1.247542,-0.487722,1.015999,-0.272599,0.512296,-0.07926,0.690768,-0.876506,1.661245,1.530926,0.806576,0.292156,13.11,-1.132806
-0.41428,0.413589,-0.802031,-0.272599,-0.999412,0.322494,-1.688235,1.435452,-0.637962,-0.98139,-0.765457,0.441052,5.28,2.467194
-0.416895,-0.487722,-0.984418,-0.272599,-0.973497,-0.385562,-0.713875,2.005372,-0.752922,-0.334008,0.159268,0.317593,10.53,-5.032806
-0.356504,0.370669,-1.0457,-0.272599,0.797361,1.312632,0.818786,-0.886536,-0.523001,-0.856665,-2.522434,0.342263,8.1,13.967194
-0.408168,0.799865,-0.905627,-0.272599,-1.094434,-0.270164,-0.123569,1.20794,-0.408041,-0.642851,-0.857929,0.416053,12.4,-2.432806
-0.34723,-0.487722,-0.437258,-0.272599,-0.144217,-0.478164,-0.240919,0.433754,-0.637962,-0.601276,1.176466,0.441052,8.26,-2.132806
-0.39101,-0.487722,-0.180458,-0.272599,-0.092387,-0.825781,0.324494,0.071285,-0.637962,-0.619094,-0.025677,0.435789,11.5,-6.332806
-0.413931,-0.487722,-1.127409,-0.272599,-0.567496,1.029124,0.630315,-0.177476,-0.867883,-0.82103,-0.303094,0.441052,5.5,1.067194
2.20918,-0.487722,1.015999,-0.272599,1.255192,-1.830166,0.744108,-1.082246,1.661245,1.530926,0.806576,0.441052,31.99,-15.132806
-0.394697,0.370669,-0.609431,3.668398,-0.783454,2.003591,-0.596525,0.271653,-0.752922,-1.100176,0.066796,0.37384,6.58,12.667194
-0.186585,-0.487722,1.231945,-0.272599,0.434551,2.34266,0.982364,-0.831488,-0.523001,-0.031105,-1.736418,0.138436,3.7,27.467194
-0.412817,-0.487722,-1.152214,-0.272599,-0.818007,-0.593562,-1.5211,0.674814,-0.637962,0.129256,-0.71922,0.282507,9.97,-3.232806
-0.39269,-0.487722,-0.211099,-0.272599,0.261784,-0.378438,-0.116457,-0.658834,-0.408041,-0.102376,0.344213,0.441052,12.92,-1.332806
-0.306917,-0.487722,1.568995,-0.272599,0.598679,-0.751699,1.060598,-0.68883,-0.637962,0.170831,1.268938,-1.029707,17.31,-6.932806
-0.411786,0.928623,-1.306878,-0.272599,-0.714347,1.617508,0.118242,-0.330782,-0.293081,-1.106115,-0.025677,0.441052,6.47,10.867194
0.24185,-0.487722,1.015999,-0.272599,0.244507,-0.243096,0.399171,-0.118435,1.661245,1.530926,0.806576,0.394782,14.98,-3.432806
-0.365185,-0.487722,-0.180458,-0.272599,-0.092387,-0.24452,-0.347601,0.098334,-0.637962,-0.619094,-0.025677,0.433706,12.73,-1.532806
-0.405672,0.799865,-0.905627,-0.272599,-1.094434,0.154384,-2.16119,1.540413,-0.408041,-0.642851,-0.857929,0.197753,5.19,1.167194
-0.418935,2.731245,-1.041323,-0.272599,-1.249924,-0.565069,-0.745879,1.675513,-0.752922,0.360888,1.222702,0.441052,14.8,-3.632806
0.070856,-0.487722,1.015999,3.668398,1.859875,-0.686165,0.726328,-0.898611,1.661245,1.530926,0.806576,-0.039845,14.64,-5.732806
-0.410192,0.413589,-0.802031,-0.272599,-0.999412,-0.458219,-0.813445,1.435452,-0.637962,-0.98139,-0.765457,0.42636,13.45,-2.832806
0.009262,-0.487722,1.015999,-0.272599,1.36749,0.130165,0.704992,-0.583726,1.661245,1.530926,0.806576,0.381077,14.65,-4.832806
-0.410687,-0.487722,-1.034027,-0.272599,-0.386091,-0.606384,0.004449,-0.519646,-0.523001,-0.666608,-0.857929,0.400813,9.64,0.067194
0.821394,-0.487722,1.015999,-0.272599,1.600725,0.248411,0.93258,-0.85906,1.661245,1.530926,0.806576,-3.438577,23.98,-10.732806
-0.410777,1.443658,-1.123032,-0.272599,-1.016689,1.282714,-1.055256,0.366822,-0.523001,-0.060801,-1.505237,0.441052,5.39,12.367194
-0.415249,-0.487722,0.115738,-0.272599,0.158124,-0.234548,0.288933,-0.716639,-0.982843,-0.803212,1.176466,0.441052,9.08,-1.932806
0.256909,-0.487722,1.015999,-0.272599,1.36749,0.325343,0.758333,-0.472252,1.661245,1.530926,0.806576,0.407282,10.29,-2.332806
-0.411353,1.443658,-1.123032,-0.272599,-1.016689,0.708576,-0.977023,-0.003063,-0.523001,-0.060801,-1.505237,0.40783,6.68,9.467194
-0.135458,-0.487722,1.231945,-0.272599,0.434551,0.167206,0.946804,-0.728523,-0.523001,-0.031105,-1.736418,-0.292025,11.32,-0.232806
-0.402544,0.585267,-0.876445,-0.272599,-0.878475,-0.198931,-1.400194,1.910869,-0.17812,-0.73788,0.575395,0.372854,6.86,0.767194
-0.390974,-0.487722,-0.616727,-0.272599,-0.921667,-1.261727,0.95036,0.986371,-0.752922,-1.040783,-0.256858,0.441052,30.81,-8.132806
-0.416969,1.872854,-1.073423,-0.272599,-0.610687,0.839645,-1.439311,1.269405,-0.523001,-0.227101,-0.395567,0.34314,4.61,8.667194
-0.382062,-0.487722,-0.720322,-0.272599,-0.412006,-0.282986,-0.251588,-0.068046,-0.17812,-0.601276,-0.488039,0.22012,10.88,1.467194
-0.41095,0.456508,-0.769931,-0.272599,-1.068519,0.957892,-2.196751,2.429924,-0.293081,-0.464673,0.297977,0.322527,3.53,7.067194
-0.321363,-0.487722,-0.437258,-0.272599,-0.144217,-0.45537,0.73344,0.103277,-0.637962,-0.601276,1.176466,0.393138,13.83,-2.932806
-0.389169,-0.487722,-0.180458,-0.272599,-0.092387,-0.026548,0.505853,-0.253012,-0.637962,-0.619094,-0.025677,0.402567,7.9,-0.932806
0.370957,-0.487722,1.015999,-0.272599,1.36749,-0.290109,0.56275,-0.512231,1.661245,1.530926,0.806576,0.441052,14.7,-2.532806
-0.272321,-0.487722,1.231945,3.668398,0.434551,-0.049342,0.854346,-0.949142,-0.523001,-0.031105,-1.736418,-0.194662,5.5,4.467194
-0.408334,1.22906,-0.689681,3.668398,-0.930305,1.399536,-0.696095,0.471641,-0.637962,-0.916058,-0.395567,0.357175,6.05,10.667194
0.739321,-0.487722,1.015999,-0.272599,1.600725,0.285453,1.117494,-0.863576,1.661245,1.530926,0.806576,0.329544,18.85,-7.132806
-0.412475,1.443658,-1.123032,-0.272599,-1.016689,0.647316,-1.343297,1.276251,-0.523001,-0.060801,-1.505237,0.362218,4.69,7.967194
1.535926,-0.487722,1.015999,-0.272599,1.255192,-1.435535,1.049929,-1.126122,1.661245,1.530926,0.806576,0.441052,30.81,-15.332806
-0.410899,-0.487722,0.406098,-0.272599,-1.016689,-0.224575,-1.784248,0.811768,-0.637962,-0.708183,-1.135347,0.441052,8.58,1.367194
2.914251,-0.487722,1.015999,-0.272599,0.365444,-1.609343,1.117494,-1.048494,1.661245,1.530926,0.806576,-1.597551,20.08,-6.232806
-0.417558,1.872854,-1.073423,-0.272599,-0.610687,0.586056,-0.432946,0.920817,-0.523001,-0.227101,-0.395567,0.441052,7.18,1.367194
-0.349351,0.370669,-1.0457,-0.272599,0.797361,3.44677,0.651651,-0.947906,-0.523001,-0.856665,-2.522434,0.362109,5.12,27.467194
-0.363148,-0.487722,-0.180458,-0.272599,-0.092387,0.499151,0.495184,-0.227009,-0.637962,-0.619094,-0.025677,0.441052,4.54,0.267194
-0.102356,-0.487722,1.231945,-0.272599,2.732346,-0.979644,0.936136,-1.078775,-0.523001,-0.031105,-1.736418,-0.052892,21.45,-7.132806
-0.380944,-0.487722,1.568995,-0.272599,0.598679,0.246987,1.078378,-0.796977,-0.637962,0.170831,1.268938,0.420658,12.6,-3.332806
-0.246386,-0.487722,1.231945,-0.272599,2.732346,-1.254603,1.117494,-1.047449,-0.523001,-0.031105,-1.736418,-0.165277,13.28,-2.932806
0.075385,-0.487722,1.015999,-0.272599,1.859875,-0.245945,0.452512,-0.611297,1.661245,1.530926,0.806576,0.373511,12.67,0.067194
-0.412534,-0.487722,-1.203282,-0.272599,-0.947582,1.61181,-0.216027,-0.142536,-0.867883,-0.785394,-0.210622,0.441052,6.19,10.667194
0.541569,-0.487722,1.015999,3.668398,0.978765,-0.583589,0.747665,-1.267069,1.661245,1.530926,0.806576,-0.096421,8.88,27.467194
-0.412196,-0.487722,-0.969827,-0.272599,-0.913029,-0.233123,-0.418722,-0.022553,-0.752922,-0.957633,0.02056,0.421864,8.44,-0.332806
0.481635,-0.487722,1.015999,-0.272599,1.36749,0.023315,0.537857,-0.481046,1.661245,1.530926,0.806576,-0.926094,16.23,-7.632806
-0.415229,-0.487722,-1.152214,-0.272599,-0.818007,-0.200356,-1.293512,0.988082,-0.637962,0.129256,-0.71922,0.130432,9.09,-2.732806
-0.386822,-0.487722,-0.07978,-0.272599,-0.567496,-1.243206,-2.090069,-0.098659,-0.637962,-0.779455,0.066796,-0.084908,29.55,1.167194
0.018789,-0.487722,1.015999,-0.272599,0.866467,-0.47389,0.573418,-0.439024,1.661245,1.530926,0.806576,-3.669376,17.15,-3.532806
-0.412179,-0.487722,2.117615,-0.272599,0.227231,-0.399808,0.552081,-0.75947,-0.867883,-1.308051,0.297977,0.230207,14.27,-2.232806
-0.415,-0.487722,0.115738,-0.272599,0.158124,-0.362767,0.434732,-0.613246,-0.982843,-0.803212,1.176466,0.441052,7.88,-10.632806
-0.274843,-0.487722,-0.437258,-0.272599,-0.144217,-1.01811,1.049929,0.001358,-0.637962,-0.601276,1.176466,0.218147,21.02,-8.932806
-0.405879,1.443658,-1.123032,-0.272599,-1.016689,0.386603,-1.40375,0.366822,-0.523001,-0.060801,-1.505237,0.286893,4.56,7.267194
-0.402042,-0.487722,-0.04768,-0.272599,-1.224009,-0.461069,-1.816253,0.709373,-0.637962,-0.613155,0.344213,0.222203,9.88,-0.832806
-0.400594,-0.487722,-0.375976,-0.272599,-0.299707,-0.639151,0.829454,-0.753005,-0.523001,-0.143951,1.13023,0.427566,18.66,-3.032806
-0.385703,0.370669,-0.609431,-0.272599,-0.783454,-0.610658,-0.941463,0.301364,-0.752922,-1.100176,0.066796,0.350596,13,-1.432806
-0.418771,2.945843,-1.331682,-0.272599,-1.033965,0.499151,-1.382414,2.162434,-0.637962,-0.761637,-0.672984,0.375704,5.99,1.967194
0.878254,-0.487722,1.015999,-0.272599,1.600725,0.490603,0.925467,-0.794029,1.661245,1.530926,0.806576,-2.706267,23.27,-9.132806
-0.393896,-0.487722,-0.375976,-0.272599,-0.299707,0.17148,0.59831,-0.513562,-0.523001,-0.143951,1.13023,-3.134425,10.63,-3.932806
